country,Country Code,year,emissions
Benin,BEN,1986,0.12
Benin,BEN,1987,0.12
Benin,BEN,1988,0.12
Benin,BEN,1989,0.11
Benin,BEN,1990,0.11
Benin,BEN,1991,0.11
Benin,BEN,1961,0.05
Benin,BEN,1962,0.05
Benin,BEN,1963,0.05
Benin,BEN,1964,0.05
Benin,BEN,1965,0.06
Benin,BEN,1966,0.05
Benin,BEN,1967,0.06
Benin,BEN,1968,0.07
Benin,BEN,1969,0.08
Benin,BEN,1970,0.1
Benin,BEN,1971,0.1
Benin,BEN,1972,0.13
Benin,BEN,1973,0.12
Benin,BEN,1974,0.13
Benin,BEN,1975,0.14
Benin,BEN,1976,0.11
Benin,BEN,1977,0.11
Benin,BEN,1978,0.13
Benin,BEN,1979,0.12
Bhutan,BTN,1992,0.13
Bhutan,BTN,1993,0.12
Bhutan,BTN,1994,0.09
Bhutan,BTN,1995,0.08
Bhutan,BTN,1996,0.12
Bhutan,BTN,1997,0.14
Bhutan,BTN,1998,0.15
Bhutan,BTN,1999,0.2
Bhutan,BTN,2000,0.2
Bhutan,BTN,2001,0.19
Bhutan,BTN,2002,0.23
Bhutan,BTN,2003,0.23
Bhutan,BTN,2004,0.18
Bhutan,BTN,2005,0.19
Bhutan,BTN,2006,0.21
Bhutan,BTN,2007,0.04
Bhutan,BTN,2008,0.33
Bhutan,BTN,2009,0.1
Bhutan,BTN,2010,0.27
Bhutan,BTN,2011,0.47
Bhutan,BTN,2012,0.76
Bhutan,BTN,2013,0.88
Bhutan,BTN,2014,0.85
Bhutan,BTN,1980,0.01
Bhutan,BTN,1981,0
Bhutan,BTN,1982,0.01
Bhutan,BTN,1983,0.02
Bhutan,BTN,1984,0.04
Bhutan,BTN,1985,0.07
Bhutan,BTN,1986,0.06
Bhutan,BTN,1987,0.08
Bhutan,BTN,1988,0.08
Bhutan,BTN,1989,0.05
Bhutan,BTN,1990,0.08
Bhutan,BTN,1991,0.1
Bhutan,BTN,1961,0
Bhutan,BTN,1962,0
Bhutan,BTN,1963,0
Bhutan,BTN,1964,0
Bhutan,BTN,1965,0
Bhutan,BTN,1966,0
Bhutan,BTN,1967,0
Bhutan,BTN,1968,0
Bhutan,BTN,1969,0
Bhutan,BTN,1970,0
Bhutan,BTN,1971,0
Bhutan,BTN,1972,0
Bhutan,BTN,1973,0
Bhutan,BTN,1974,0
Bhutan,BTN,1975,0
Bhutan,BTN,1976,0
Bhutan,BTN,1977,0
Bhutan,BTN,1978,0
Bhutan,BTN,1979,0
Bolivia,BOL,1992,0.32
Bolivia,BOL,1993,0.32
Bolivia,BOL,1994,0.33
Bolivia,BOL,1995,0.36
Bolivia,BOL,1996,0.34
Bolivia,BOL,1997,0.35
Bolivia,BOL,1998,0.39
Bolivia,BOL,1999,0.34
Bolivia,BOL,2000,0.58
Bolivia,BOL,2001,0.33
Bolivia,BOL,2002,0.34
Bolivia,BOL,2003,0.35
Bolivia,BOL,2004,0.36
Bolivia,BOL,2005,0.39
Bolivia,BOL,2006,0.45
Bolivia,BOL,2007,0.48
Bolivia,BOL,2008,0.56
Bolivia,BOL,2009,0.53
Bolivia,BOL,2010,0.58
Bolivia,BOL,2011,0.68
Bolivia,BOL,2012,0.71
Bolivia,BOL,2013,0.7
Bolivia,BOL,2014,0.75
Bolivia,BOL,1980,0.29
Bolivia,BOL,1981,0.31
Bolivia,BOL,1982,0.29
Bolivia,BOL,1983,0.29
Bolivia,BOL,1984,0.26
Bolivia,BOL,1985,0.26
Bolivia,BOL,1986,0.25
Bolivia,BOL,1987,0.26
Bolivia,BOL,1988,0.24
Bolivia,BOL,1989,0.25
Bolivia,BOL,1990,0.28
Bolivia,BOL,1991,0.29
Bolivia,BOL,1961,0.04
Bolivia,BOL,1962,0.05
Bolivia,BOL,1963,0.05
Bolivia,BOL,1964,0.06
Bolivia,BOL,1965,0.07
Bolivia,BOL,1966,0.07
Bolivia,BOL,1967,0.07
Bolivia,BOL,1968,0.07
Bolivia,BOL,1969,0.09
Bolivia,BOL,1970,0.09
Bolivia,BOL,1971,0.13
Bolivia,BOL,1972,0.13
Bolivia,BOL,1973,0.14
Bolivia,BOL,1974,0.15
Bolivia,BOL,1975,0.21
Bolivia,BOL,1976,0.22
Bolivia,BOL,1977,0.25
Bolivia,BOL,1978,0.29
Bolivia,BOL,1979,0.3
Bosnia and Herzegovina,BIH,1992,0
Bosnia and Herzegovina,BIH,1993,0
Bosnia and Herzegovina,BIH,1994,0.43
Bosnia and Herzegovina,BIH,1995,0.5
Bosnia and Herzegovina,BIH,1996,0.54
Bosnia and Herzegovina,BIH,1997,0.82
Bosnia and Herzegovina,BIH,1998,1.01
Bosnia and Herzegovina,BIH,1999,0.9
Bosnia and Herzegovina,BIH,2000,1.26
Bosnia and Herzegovina,BIH,2001,1.28
Bosnia and Herzegovina,BIH,2002,1.34
Bosnia and Herzegovina,BIH,2003,1.36
Bosnia and Herzegovina,BIH,2004,1.44
Bosnia and Herzegovina,BIH,2005,1.51
Bosnia and Herzegovina,BIH,2006,1.49
Bosnia and Herzegovina,BIH,2007,1.68
Bosnia and Herzegovina,BIH,2008,1.84
Bosnia and Herzegovina,BIH,2009,1.75
Bosnia and Herzegovina,BIH,2010,1.67
Bosnia and Herzegovina,BIH,2011,1.91
Bosnia and Herzegovina,BIH,2012,1.81
Bosnia and Herzegovina,BIH,2013,1.67
Bosnia and Herzegovina,BIH,2014,1.81
Bosnia and Herzegovina,BIH,1980,0
Bosnia and Herzegovina,BIH,1981,0
Bosnia and Herzegovina,BIH,1982,0
Bosnia and Herzegovina,BIH,1983,0
Bosnia and Herzegovina,BIH,1984,0
Bosnia and Herzegovina,BIH,1985,0
Bosnia and Herzegovina,BIH,1986,0
Bosnia and Herzegovina,BIH,1987,0
Bosnia and Herzegovina,BIH,1988,0
Bosnia and Herzegovina,BIH,1989,0
Bosnia and Herzegovina,BIH,1990,0
Bosnia and Herzegovina,BIH,1991,0
Bosnia and Herzegovina,BIH,1961,0
Bosnia and Herzegovina,BIH,1962,0
Bosnia and Herzegovina,BIH,1963,0
Bosnia and Herzegovina,BIH,1964,0
Bosnia and Herzegovina,BIH,1965,0
Bosnia and Herzegovina,BIH,1966,0
Bosnia and Herzegovina,BIH,1967,0
Bosnia and Herzegovina,BIH,1968,0
Bosnia and Herzegovina,BIH,1969,0
Bosnia and Herzegovina,BIH,1970,0
Bosnia and Herzegovina,BIH,1971,0
Bosnia and Herzegovina,BIH,1972,0
Bosnia and Herzegovina,BIH,1973,0
Bosnia and Herzegovina,BIH,1974,0
Bosnia and Herzegovina,BIH,1975,0
Bosnia and Herzegovina,BIH,1976,0
Bosnia and Herzegovina,BIH,1977,0
Bosnia and Herzegovina,BIH,1978,0
Bosnia and Herzegovina,BIH,1979,0
Botswana,BWA,1992,0
Botswana,BWA,1993,0
Botswana,BWA,1994,0
Botswana,BWA,1995,0
Botswana,BWA,1996,0
Botswana,BWA,1997,0
Botswana,BWA,1998,0
Botswana,BWA,1999,0
Botswana,BWA,2000,0
Botswana,BWA,2001,0
Botswana,BWA,2002,0
Botswana,BWA,2003,0
Botswana,BWA,2004,0
Botswana,BWA,2005,0
Botswana,BWA,2006,0
Botswana,BWA,2007,0
Botswana,BWA,2008,0
Botswana,BWA,2009,0
Botswana,BWA,2010,0
Botswana,BWA,2011,0
Botswana,BWA,2012,0
Botswana,BWA,2013,0
Botswana,BWA,2014,1.82
Botswana,BWA,1980,0
Botswana,BWA,1981,0
Botswana,BWA,1982,0
Botswana,BWA,1983,0
Botswana,BWA,1984,0
Botswana,BWA,1985,0
Botswana,BWA,1986,0
Botswana,BWA,1987,0
Botswana,BWA,1988,0
Botswana,BWA,1989,0
Botswana,BWA,1990,0
Botswana,BWA,1991,0
Botswana,BWA,1961,0
Botswana,BWA,1962,0
Botswana,BWA,1963,0
Botswana,BWA,1964,0
Botswana,BWA,1965,0
Botswana,BWA,1966,0
Botswana,BWA,1967,0
Botswana,BWA,1968,0
Botswana,BWA,1969,0
Botswana,BWA,1970,0
Botswana,BWA,1971,0
Botswana,BWA,1972,0
Botswana,BWA,1973,0
Botswana,BWA,1974,0
Botswana,BWA,1975,0
Botswana,BWA,1976,0
Botswana,BWA,1977,0
Botswana,BWA,1978,0
Botswana,BWA,1979,0
Brazil,BRA,1992,0.49
Brazil,BRA,1993,0.52
Brazil,BRA,1994,0.54
Brazil,BRA,1995,0.63
Brazil,BRA,1996,0.7
Brazil,BRA,1997,0.68
Brazil,BRA,1998,0.68
Brazil,BRA,1999,0.65
Brazil,BRA,2000,0.67
Brazil,BRA,2001,0.66
Brazil,BRA,2002,0.63
Brazil,BRA,2003,0.59
Brazil,BRA,2004,0.61
Brazil,BRA,2005,0.59
Brazil,BRA,2006,0.62
Brazil,BRA,2007,0.67
Brazil,BRA,2008,0.73
Brazil,BRA,2009,0.67
Brazil,BRA,2010,0.81
Brazil,BRA,2011,0.85
Brazil,BRA,2012,0.86
Brazil,BRA,2013,0.91
Brazil,BRA,2014,0.93
Brazil,BRA,1980,0.61
Brazil,BRA,1981,0.51
Brazil,BRA,1982,0.48
Brazil,BRA,1983,0.41
Brazil,BRA,1984,0.4
Brazil,BRA,1985,0.41
Brazil,BRA,1986,0.5
Brazil,BRA,1987,0.48
Brazil,BRA,1988,0.45
Brazil,BRA,1989,0.46
Brazil,BRA,1990,0.47
Brazil,BRA,1991,0.49
Brazil,BRA,1961,0.26
Brazil,BRA,1962,0.27
Brazil,BRA,1963,0.28
Brazil,BRA,1964,0.27
Brazil,BRA,1965,0.26
Brazil,BRA,1966,0.29
Brazil,BRA,1967,0.29
Brazil,BRA,1968,0.34
Brazil,BRA,1969,0.37
Brazil,BRA,1970,0.41
Brazil,BRA,1971,0.43
Brazil,BRA,1972,0.46
Brazil,BRA,1973,0.54
Brazil,BRA,1974,0.59
Brazil,BRA,1975,0.57
Brazil,BRA,1976,0.61
Brazil,BRA,1977,0.61
Brazil,BRA,1978,0.64
Brazil,BRA,1979,0.66
Brunei Darussalam,BRN,1992,1.82
Brunei Darussalam,BRN,1993,1.78
Brunei Darussalam,BRN,1994,2.48
Brunei Darussalam,BRN,1995,3.44
Brunei Darussalam,BRN,1996,3.26
Brunei Darussalam,BRN,1997,3.67
Brunei Darussalam,BRN,1998,4.98
Brunei Darussalam,BRN,1999,3.99
Brunei Darussalam,BRN,2000,3.56
Brunei Darussalam,BRN,2001,2.49
Brunei Darussalam,BRN,2002,2.45
Brunei Darussalam,BRN,2003,2.93
Brunei Darussalam,BRN,2004,4.26
Brunei Darussalam,BRN,2005,3.22
Brunei Darussalam,BRN,2006,4.46
Brunei Darussalam,BRN,2007,4.19
Brunei Darussalam,BRN,2008,4.56
Brunei Darussalam,BRN,2009,3.94
Brunei Darussalam,BRN,2010,3.87
Brunei Darussalam,BRN,2011,4.36
Brunei Darussalam,BRN,2012,4.12
Brunei Darussalam,BRN,2013,4.04
Brunei Darussalam,BRN,2014,4.36
Brunei Darussalam,BRN,1980,0
Brunei Darussalam,BRN,1981,1.13
Brunei Darussalam,BRN,1982,1.92
Brunei Darussalam,BRN,1983,2.05
Brunei Darussalam,BRN,1984,3.31
Brunei Darussalam,BRN,1985,2.97
Brunei Darussalam,BRN,1986,1.81
Brunei Darussalam,BRN,1987,1.95
Brunei Darussalam,BRN,1988,0.97
Brunei Darussalam,BRN,1989,1.84
Brunei Darussalam,BRN,1990,2.25
Brunei Darussalam,BRN,1991,2.21
Brunei Darussalam,BRN,1961,0
Brunei Darussalam,BRN,1962,0
Brunei Darussalam,BRN,1963,0
Brunei Darussalam,BRN,1964,0
Brunei Darussalam,BRN,1965,0
Brunei Darussalam,BRN,1966,0
Brunei Darussalam,BRN,1967,0
Brunei Darussalam,BRN,1968,0
Brunei Darussalam,BRN,1969,0
Brunei Darussalam,BRN,1970,0
Brunei Darussalam,BRN,1971,0
Brunei Darussalam,BRN,1972,0
Brunei Darussalam,BRN,1973,0
Brunei Darussalam,BRN,1974,0
Brunei Darussalam,BRN,1975,0
Brunei Darussalam,BRN,1976,0
Brunei Darussalam,BRN,1977,0
Brunei Darussalam,BRN,1978,0
Brunei Darussalam,BRN,1979,0
Bulgaria,BGR,1992,0
Bulgaria,BGR,1993,0
Bulgaria,BGR,1994,0
Bulgaria,BGR,1995,0
Bulgaria,BGR,1996,0
Bulgaria,BGR,1997,0
Bulgaria,BGR,1998,0
Bulgaria,BGR,1999,0
Bulgaria,BGR,2000,0
Bulgaria,BGR,2001,0
Bulgaria,BGR,2002,0
Bulgaria,BGR,2003,0
Bulgaria,BGR,2004,0
Bulgaria,BGR,2005,0
Bulgaria,BGR,2006,0
Bulgaria,BGR,2007,0
Bulgaria,BGR,2008,0
Bulgaria,BGR,2009,0
Bulgaria,BGR,2010,0
Bulgaria,BGR,2011,0
Bulgaria,BGR,2012,0
Bulgaria,BGR,2013,0
Bulgaria,BGR,2014,1.95
Bulgaria,BGR,1980,0
Bulgaria,BGR,1981,0
Bulgaria,BGR,1982,0
Bulgaria,BGR,1983,0
Bulgaria,BGR,1984,0
Bulgaria,BGR,1985,0
Bulgaria,BGR,1986,0
Bulgaria,BGR,1987,0
Bulgaria,BGR,1988,0
Bulgaria,BGR,1989,0
Bulgaria,BGR,1990,0
Bulgaria,BGR,1991,0
Bulgaria,BGR,1961,0
Bulgaria,BGR,1962,0
Bulgaria,BGR,1963,0
Bulgaria,BGR,1964,0
Bulgaria,BGR,1965,0
Bulgaria,BGR,1966,0
Bulgaria,BGR,1967,0
Bulgaria,BGR,1968,0
Bulgaria,BGR,1969,0
Bulgaria,BGR,1970,0
Bulgaria,BGR,1971,0
Bulgaria,BGR,1972,0
Bulgaria,BGR,1973,0
Bulgaria,BGR,1974,0
Bulgaria,BGR,1975,0
Bulgaria,BGR,1976,0
Bulgaria,BGR,1977,0
Bulgaria,BGR,1978,0
Bulgaria,BGR,1979,0
Burkina Faso,BFA,1992,0.04
Burkina Faso,BFA,1993,0.04
Burkina Faso,BFA,1994,0.04
Burkina Faso,BFA,1995,0.04
Burkina Faso,BFA,1996,0.04
Burkina Faso,BFA,1997,0.05
Burkina Faso,BFA,1998,0.05
Burkina Faso,BFA,1999,0.06
Burkina Faso,BFA,2000,0.05
Burkina Faso,BFA,2001,0.03
Burkina Faso,BFA,2002,0.03
Burkina Faso,BFA,2003,0.06
Burkina Faso,BFA,2004,0.06
Burkina Faso,BFA,2005,0.07
Burkina Faso,BFA,2006,0.08
Burkina Faso,BFA,2007,0.08
Burkina Faso,BFA,2008,0.09
Burkina Faso,BFA,2009,0.09
Burkina Faso,BFA,2010,0.1
Burkina Faso,BFA,2011,0.1
Burkina Faso,BFA,2012,0.13
Burkina Faso,BFA,2013,0.15
Burkina Faso,BFA,2014,0.12
Burkina Faso,BFA,1980,0.05
Burkina Faso,BFA,1981,0.05
Burkina Faso,BFA,1982,0.06
Burkina Faso,BFA,1983,0.05
Burkina Faso,BFA,1984,0.05
Burkina Faso,BFA,1985,0.05
Burkina Faso,BFA,1986,0.04
Burkina Faso,BFA,1987,0.04
Burkina Faso,BFA,1988,0.04
Burkina Faso,BFA,1989,0.05
Burkina Faso,BFA,1990,0.04
Burkina Faso,BFA,1991,0.04
Burkina Faso,BFA,1961,0.02
Burkina Faso,BFA,1962,0.02
Burkina Faso,BFA,1963,0.02
Burkina Faso,BFA,1964,0.02
Burkina Faso,BFA,1965,0.02
Burkina Faso,BFA,1966,0.02
Burkina Faso,BFA,1967,0.01
Burkina Faso,BFA,1968,0.01
Burkina Faso,BFA,1969,0.02
Burkina Faso,BFA,1970,0.02
Burkina Faso,BFA,1971,0.02
Burkina Faso,BFA,1972,0.02
Burkina Faso,BFA,1973,0.03
Burkina Faso,BFA,1974,0.03
Burkina Faso,BFA,1975,0.03
Burkina Faso,BFA,1976,0.03
Burkina Faso,BFA,1977,0.04
Burkina Faso,BFA,1978,0.04
Burkina Faso,BFA,1979,0.05
Burundi,BDI,1992,0.03
Burundi,BDI,1993,0.03
Burundi,BDI,1994,0.03
Burundi,BDI,1995,0.03
Burundi,BDI,1996,0.02
Burundi,BDI,1997,0.02
Burundi,BDI,1998,0.02
Burundi,BDI,1999,0.03
Burundi,BDI,2000,0.02
Burundi,BDI,2001,0.02
Burundi,BDI,2002,0.02
Burundi,BDI,2003,0.02
Burundi,BDI,2004,0.02
Burundi,BDI,2005,0.02
Burundi,BDI,2006,0.03
Burundi,BDI,2007,0.02
Burundi,BDI,2008,0.02
Burundi,BDI,2009,0.03
Burundi,BDI,2010,0.03
Burundi,BDI,2011,0.04
Burundi,BDI,2012,0.04
Burundi,BDI,2013,0.04
Burundi,BDI,2014,0.03
Burundi,BDI,1980,0.03
Burundi,BDI,1981,0.03
Burundi,BDI,1982,0.03
Burundi,BDI,1983,0.03
Burundi,BDI,1984,0.03
Burundi,BDI,1985,0.03
Burundi,BDI,1986,0.03
Burundi,BDI,1987,0.03
Burundi,BDI,1988,0.03
Burundi,BDI,1989,0.03
Burundi,BDI,1990,0.03
Burundi,BDI,1991,0.03
Burundi,BDI,1961,0.02
Burundi,BDI,1962,0.02
Burundi,BDI,1963,0.02
Burundi,BDI,1964,0.02
Burundi,BDI,1965,0.02
Burundi,BDI,1966,0.02
Burundi,BDI,1967,0.02
Burundi,BDI,1968,0.02
Burundi,BDI,1969,0.02
Burundi,BDI,1970,0.02
Burundi,BDI,1971,0.02
Burundi,BDI,1972,0.02
Burundi,BDI,1973,0.02
Burundi,BDI,1974,0.02
Burundi,BDI,1975,0.02
Burundi,BDI,1976,0.02
Burundi,BDI,1977,0.02
Burundi,BDI,1978,0.02
Burundi,BDI,1979,0.03
Cameroon,CMR,1992,0.1
Cameroon,CMR,1993,0.1
Cameroon,CMR,1994,0.1
Cameroon,CMR,1995,0.1
Cameroon,CMR,1996,0.1
Cameroon,CMR,1997,0.12
Cameroon,CMR,1998,0.12
Cameroon,CMR,1999,0.11
Cameroon,CMR,2000,0.12
Cameroon,CMR,2001,0.13
Cameroon,CMR,2002,0.13
Cameroon,CMR,2003,0.12
Cameroon,CMR,2004,0.14
Cameroon,CMR,2005,0.14
Cameroon,CMR,2006,0.14
Cameroon,CMR,2007,0.15
Cameroon,CMR,2008,0.16
Cameroon,CMR,2009,0.17
Cameroon,CMR,2010,0.19
Cameroon,CMR,2011,0.19
Cameroon,CMR,2012,0.2
Cameroon,CMR,2013,0.2
Cameroon,CMR,2014,0.2
Cameroon,CMR,1980,0.16
Cameroon,CMR,1981,0.15
Cameroon,CMR,1982,0.13
Cameroon,CMR,1983,0.14
Cameroon,CMR,1984,0.15
Cameroon,CMR,1985,0.16
Cameroon,CMR,1986,0.16
Cameroon,CMR,1987,0.15
Cameroon,CMR,1988,0.14
Cameroon,CMR,1989,0.13
Cameroon,CMR,1990,0.11
Cameroon,CMR,1991,0.11
Cameroon,CMR,1961,0.05
Cameroon,CMR,1962,0.05
Cameroon,CMR,1963,0.06
Cameroon,CMR,1964,0.07
Cameroon,CMR,1965,0.06
Cameroon,CMR,1966,0.06
Cameroon,CMR,1967,0.08
Cameroon,CMR,1968,0.09
Cameroon,CMR,1969,0.09
Cameroon,CMR,1970,0.12
Cameroon,CMR,1971,0.11
Cameroon,CMR,1972,0.12
Cameroon,CMR,1973,0.11
Cameroon,CMR,1974,0.11
Cameroon,CMR,1975,0.12
Cameroon,CMR,1976,0.11
Cameroon,CMR,1977,0.13
Cameroon,CMR,1978,0.15
Cameroon,CMR,1979,0.16
Canada,CAN,1992,4.7
Canada,CAN,1993,4.68
Canada,CAN,1994,4.71
Canada,CAN,1995,4.72
Canada,CAN,1996,4.87
Canada,CAN,1997,5.08
Canada,CAN,1998,5.19
Canada,CAN,1999,5.15
Canada,CAN,2000,5.48
Canada,CAN,2001,5.36
Canada,CAN,2002,5.37
Canada,CAN,2003,5.72
Canada,CAN,2004,5.69
Canada,CAN,2005,5.88
Canada,CAN,2006,5.96
Canada,CAN,2007,6.04
Canada,CAN,2008,5.77
Canada,CAN,2009,5.55
Canada,CAN,2010,5.79
Canada,CAN,2011,5.78
Canada,CAN,2012,5.48
Canada,CAN,2013,5.52
Canada,CAN,2014,5.36
Canada,CAN,1980,5.45
Canada,CAN,1981,5.01
Canada,CAN,1982,4.75
Canada,CAN,1983,4.31
Canada,CAN,1984,4.46
Canada,CAN,1985,4.57
Canada,CAN,1986,4.66
Canada,CAN,1987,4.65
Canada,CAN,1988,5.04
Canada,CAN,1989,5.25
Canada,CAN,1990,4.89
Canada,CAN,1991,4.6
Canada,CAN,1961,3.23
Canada,CAN,1962,3.45
Canada,CAN,1963,3.71
Canada,CAN,1964,3.94
Canada,CAN,1965,4.17
Canada,CAN,1966,4.24
Canada,CAN,1967,4.47
Canada,CAN,1968,4.66
Canada,CAN,1969,4.82
Canada,CAN,1970,5.03
Canada,CAN,1971,5.14
Canada,CAN,1972,5.38
Canada,CAN,1973,5.51
Canada,CAN,1974,5.51
Canada,CAN,1975,5.48
Canada,CAN,1976,5.51
Canada,CAN,1977,5.45
Canada,CAN,1978,5.45
Canada,CAN,1979,5.58
Central African Republic,CAF,1992,0.04
Central African Republic,CAF,1993,0.04
Central African Republic,CAF,1994,0.05
Central African Republic,CAF,1995,0.06
Central African Republic,CAF,1996,0.04
Central African Republic,CAF,1997,0.04
Central African Republic,CAF,1998,0.03
Central African Republic,CAF,1999,0.04
Central African Republic,CAF,2000,0.04
Central African Republic,CAF,2001,0.03
Central African Republic,CAF,2002,0.03
Central African Republic,CAF,2003,0.03
Central African Republic,CAF,2004,0.03
Central African Republic,CAF,2005,0.01
Central African Republic,CAF,2006,0.04
Central African Republic,CAF,2007,0.04
Central African Republic,CAF,2008,0.02
Central African Republic,CAF,2009,0.04
Central African Republic,CAF,2010,0.04
Central African Republic,CAF,2011,0.04
Central African Republic,CAF,2012,0.04
Central African Republic,CAF,2013,0.03
Central African Republic,CAF,2014,0.04
Central African Republic,CAF,1980,0.01
Central African Republic,CAF,1981,0.01
Central African Republic,CAF,1982,0.02
Central African Republic,CAF,1983,0.02
Central African Republic,CAF,1984,0.02
Central African Republic,CAF,1985,0.02
Central African Republic,CAF,1986,0.03
Central African Republic,CAF,1987,0.04
Central African Republic,CAF,1988,0.04
Central African Republic,CAF,1989,0.04
Central African Republic,CAF,1990,0.04
Central African Republic,CAF,1991,0.04
Central African Republic,CAF,1961,0.04
Central African Republic,CAF,1962,0.03
Central African Republic,CAF,1963,0.03
Central African Republic,CAF,1964,0.03
Central African Republic,CAF,1965,0.04
Central African Republic,CAF,1966,0.04
Central African Republic,CAF,1967,0.04
Central African Republic,CAF,1968,0.05
Central African Republic,CAF,1969,0.04
Central African Republic,CAF,1970,0.05
Central African Republic,CAF,1971,0.04
Central African Republic,CAF,1972,0.03
Central African Republic,CAF,1973,0.03
Central African Republic,CAF,1974,0.02
Central African Republic,CAF,1975,0.01
Central African Republic,CAF,1976,0.01
Central African Republic,CAF,1977,0.01
Central African Republic,CAF,1978,0.02
Central African Republic,CAF,1979,0.01
Chad,TCD,1992,0.02
Chad,TCD,1993,0.02
Chad,TCD,1994,0.01
Chad,TCD,1995,0.01
Chad,TCD,1996,0.02
Chad,TCD,1997,0.01
Chad,TCD,1998,0.02
Chad,TCD,1999,0.02
Chad,TCD,2000,0.02
Chad,TCD,2001,0.02
Chad,TCD,2002,0.02
Chad,TCD,2003,0.02
Chad,TCD,2004,0.02
Chad,TCD,2005,0.02
Chad,TCD,2006,0.03
Chad,TCD,2007,0.03
Chad,TCD,2008,0.03
Chad,TCD,2009,0.03
Chad,TCD,2010,0.03
Chad,TCD,2011,0.03
Chad,TCD,2012,0.03
Chad,TCD,2013,0.04
Chad,TCD,2014,0.03
Chad,TCD,1980,0.03
Chad,TCD,1981,0.02
Chad,TCD,1982,0.02
Chad,TCD,1983,0.02
Chad,TCD,1984,0.02
Chad,TCD,1985,0.02
Chad,TCD,1986,0.02
Chad,TCD,1987,0.02
Chad,TCD,1988,0.01
Chad,TCD,1989,0.02
Chad,TCD,1990,0.02
Chad,TCD,1991,0.01
Chad,TCD,1961,0.01
Chad,TCD,1962,0.01
Chad,TCD,1963,0.01
Chad,TCD,1964,0.01
Chad,TCD,1965,0.01
Chad,TCD,1966,0.01
Chad,TCD,1967,0.01
Chad,TCD,1968,0.02
Chad,TCD,1969,0.03
Chad,TCD,1970,0.03
Chad,TCD,1971,0.03
Chad,TCD,1972,0.02
Chad,TCD,1973,0.02
Chad,TCD,1974,0.02
Chad,TCD,1975,0.02
Chad,TCD,1976,0.02
Chad,TCD,1977,0.03
Chad,TCD,1978,0.02
Chad,TCD,1979,0.02
Chile,CHL,1992,0.65
Chile,CHL,1993,0.71
Chile,CHL,1994,0.71
Chile,CHL,1995,0.8
Chile,CHL,1996,0.98
Chile,CHL,1997,1.06
Chile,CHL,1998,1.1
Chile,CHL,1999,1.03
Chile,CHL,2000,1.15
Chile,CHL,2001,0.9
Chile,CHL,2002,0.96
Chile,CHL,2003,0.96
Chile,CHL,2004,1.02
Chile,CHL,2005,1.04
Chile,CHL,2006,1.12
Chile,CHL,2007,1.44
Chile,CHL,2008,1.64
Chile,CHL,2009,1.49
Chile,CHL,2010,1.78
Chile,CHL,2011,1.95
Chile,CHL,2012,2.03
Chile,CHL,2013,2.1
Chile,CHL,2014,1.78
Chile,CHL,1980,0.57
Chile,CHL,1981,0.67
Chile,CHL,1982,0.43
Chile,CHL,1983,0.4
Chile,CHL,1984,0.45
Chile,CHL,1985,0.38
Chile,CHL,1986,0.41
Chile,CHL,1987,0.45
Chile,CHL,1988,0.54
Chile,CHL,1989,0.65
Chile,CHL,1990,0.64
Chile,CHL,1991,0.62
Chile,CHL,1961,0.59
Chile,CHL,1962,0.66
Chile,CHL,1963,0.59
Chile,CHL,1964,0.58
Chile,CHL,1965,0.58
Chile,CHL,1966,0.59
Chile,CHL,1967,0.62
Chile,CHL,1968,0.78
Chile,CHL,1969,0.74
Chile,CHL,1970,0.88
Chile,CHL,1971,0.82
Chile,CHL,1972,0.81
Chile,CHL,1973,0.78
Chile,CHL,1974,0.74
Chile,CHL,1975,0.56
Chile,CHL,1976,0.51
Chile,CHL,1977,0.54
Chile,CHL,1978,0.65
Chile,CHL,1979,0.63
China,CHN,1992,0.79
China,CHN,1993,0.86
China,CHN,1994,0.88
China,CHN,1995,0.96
China,CHN,1996,0.97
China,CHN,1997,0.97
China,CHN,1998,0.99
China,CHN,1999,0.97
China,CHN,2000,1.02
China,CHN,2001,1.08
China,CHN,2002,1.15
China,CHN,2003,1.32
China,CHN,2004,1.51
China,CHN,2005,1.67
China,CHN,2006,1.8
China,CHN,2007,1.94
China,CHN,2008,1.99
China,CHN,2009,2.19
China,CHN,2010,2.34
China,CHN,2011,2.51
China,CHN,2012,2.53
China,CHN,2013,2.61
China,CHN,2014,2.58
China,CHN,1980,0.57
China,CHN,1981,0.54
China,CHN,1982,0.55
China,CHN,1983,0.57
China,CHN,1984,0.61
China,CHN,1985,0.6
China,CHN,1986,0.63
China,CHN,1987,0.66
China,CHN,1988,0.7
China,CHN,1989,0.72
China,CHN,1990,0.71
China,CHN,1991,0.75
China,CHN,1961,0.28
China,CHN,1962,0.22
China,CHN,1963,0.22
China,CHN,1964,0.22
China,CHN,1965,0.24
China,CHN,1966,0.26
China,CHN,1967,0.21
China,CHN,1968,0.22
China,CHN,1969,0.27
China,CHN,1970,0.35
China,CHN,1971,0.39
China,CHN,1972,0.4
China,CHN,1973,0.42
China,CHN,1974,0.41
China,CHN,1975,0.46
China,CHN,1976,0.48
China,CHN,1977,0.53
China,CHN,1978,0.59
China,CHN,1979,0.6
Colombia,COL,1992,0.61
Colombia,COL,1993,0.65
Colombia,COL,1994,0.66
Colombia,COL,1995,0.67
Colombia,COL,1996,0.64
Colombia,COL,1997,0.68
